thread_id	post_id	ade_cui	cui_text	linked_drug
14175	14175_008	0	0	0
13766	13766_001	0	0	0
13356	13356_001	0	0	0
14521	14521_001	0	0	0
14521	14521_002	0	0	0
14521	14521_003	0	0	0
14521	14521_004	0	0	0
14158	14158_004	0	0	0
14158	14158_005	0	0	0
14173	14173_001	0	0	0
14172	14172_001	0	0	0
14170	14170_001	0	0	0
14172	14172_002	0	0	0
14172	14172_003	0	0	0
14170	14170_002	0	0	0
14171	14171_001	0	0	0
14170	14170_003	0	0	0
14159	14159_001	0	0	0
14159	14159_002	0	0	0
14159	14159_003	0	0	0
14164	14164_001	0	0	0
14164	14164_002	0	0	0
14158	14158_006	0	0	0
14155	14155_001	0	0	0
14155	14155_002	0	0	0
14155	14155_003	0	0	0
14155	14155_004	0	0	0
14155	14155_005	0	0	0
14155	14155_006	0	0	0
14155	14155_007	0	0	0
14155	14155_008	0	0	0
14155	14155_009	0	0	0
14153	14153_001	0	0	0
14153	14153_002	0	0	0
14152	14152_001	0	0	0
14152	14152_002	0	0	0
14152	14152_003	0	0	0
14151	14151_001	0	0	0
14151	14151_002	0	0	0
14151	14151_003	0	0	0
14151	14151_004	0	0	0
14151	14151_005	0	0	0
14151	14151_006	0	0	0
14151	14151_007	0	0	0
14151	14151_008	0	0	0
14151	14151_009	0	0	0
14151	14151_010	0	0	0
14151	14151_011	0	0	0
14151	14151_012	162397003	Pain in throat	imatinib
14151	14151_013	0	0	0
14151	14151_014	0	0	0
14151	14151_015	0	0	0
14151	14151_016	0	0	0
14145	14145_001	0	0	0
14127	14127_001	0	0	0
14127	14127_002	0	0	0
14127	14127_003	0	0	0
14127	14127_004	0	0	0
14127	14127_005	0	0	0
14127	14127_006	0	0	0
14145	14145_002	0	0	0
14145	14145_003	0	0	0
14145	14145_004	0	0	0
14145	14145_005	0	0	0
14145	14145_006	0	0	0
14145	14145_007	0	0	0
14148	14148_001	0	0	0
14148	14148_002	0	0	0
14133	14133_001	84229001	Fatigue	
14133	14133_002	0	0	0
14133	14133_003	0	0	0
14127	14127_007	0	0	0
14127	14127_008	22253000	Pain	
14145	14145_008	0	0	0
14145	14145_009	0	0	0
14145	14145_010	0	0	0
14145	14145_011	0	0	0
14145	14145_012	0	0	0
14127	14127_009	22253000	Pain	
14127	14127_010	0	0	0
14143	14143_001	0	0	0
14143	14143_002	0	0	0
14143	14143_003	0	0	0
14127	14127_011	0	0	0
14127	14127_012	22253000	Pain	imatinib
14141	14141_001	249966004	Spasmodic movement	imatinib
14141	14141_001	420103007	Watery eye	imatinib
14141	14141_002	0	0	0
14141	14141_003	0	0	0
14141	14141_004	699377006	Twitching eye	imatinib
14141	14141_005	0	0	0
14127	14127_013	22253000	Pain	imatinib
14139	14139_001	0	0	0
14139	14139_002	0	0	0
14141	14141_006	699377006	Twitching eye	imatinib
14140	14140_001	0	0	0
14139	14139_003	0	0	0
14139	14139_004	0	0	0
14139	14139_005	0	0	0
14139	14139_006	0	0	0
14139	14139_007	0	0	0
14111	14111_001	0	0	0
14111	14111_002	0	0	0
14111	14111_003	49563000	Periorbital edema	imatinib
14111	14111_003	55300003	Cramp	imatinib
14129	14129_001	0	0	0
14111	14111_004	0	0	0
14111	14111_005	0	0	0
14135	14135_001	0	0	0
14111	14111_006	0	0	0
14133	14133_004	0	0	0
14133	14133_005	0	0	0
14133	14133_006	0	0	0
14133	14133_007	0	0	0
14133	14133_008	0	0	0
14135	14135_002	0	0	0
14133	14133_009	0	0	0
14133	14133_010	0	0	0
14134	14134_001	0	0	0
14133	14133_011	0	0	0
14133	14133_012	0	0	0
14123	14123_001	0	0	0
14123	14123_002	0	0	0
14123	14123_003	0	0	0
14123	14123_004	0	0	0
14123	14123_005	0	0	0
14130	14130_001	0	0	0
14123	14123_006	0	0	0
14126	14126_001	0	0	0
14126	14126_002	0	0	0
14126	14126_003	0	0	0
14126	14126_004	0	0	0
14126	14126_005	0	0	0
14126	14126_006	0	0	0
14111	14111_007	49563000	Periorbital edema	imatinib
14111	14111_007	271807003	Eruption	imatinib
14111	14111_007	224960004	Tired	imatinib
14111	14111_007	58554001	Empyema of pleura	imatinib
14129	14129_002	0	0	0
14127	14127_014	0	0	0
14127	14127_015	0	0	0
14126	14126_007	0	0	0
14126	14126_008	0	0	0
14126	14126_009	0	0	0
14124	14124_001	0	0	0
14126	14126_010	0	0	0
14111	14111_008	0	0	0
14124	14124_002	0	0	0
14123	14123_007	0	0	0
14113	14113_001	0	0	0
14113	14113_002	0	0	0
14113	14113_003	0	0	0
14120	14120_001	0	0	0
14119	14119_001	0	0	0
14119	14119_002	0	0	0
14119	14119_003	0	0	0
14119	14119_004	0	0	0
14111	14111_009	0	0	0
14118	14118_001	0	0	0
14118	14118_002	0	0	0
14111	14111_010	75183008	Abnormal liver function	imatinib
14115	14115_001	0	0	0
14115	14115_002	0	0	0
14115	14115_003	35489007	Depressive disorder	
14115	14115_004	0	0	0
14115	14115_005	0	0	0
14116	14116_001	0	0	0
14115	14115_006	0	0	0
14115	14115_007	0	0	0
14115	14115_008	0	0	0
14115	14115_009	0	0	0
14112	14112_001	0	0	0
14115	14115_010	0	0	0
14115	14115_011	0	0	0
14113	14113_004	0	0	0
14112	14112_002	0	0	0
14112	14112_003	0	0	0
14111	14111_011	0	0	0
14108	14108_001	0	0	0
14108	14108_002	0	0	0
14108	14108_003	0	0	0
14108	14108_004	0	0	0
14108	14108_005	0	0	0
14108	14108_006	0	0	0
14108	14108_007	162076009	Excessive upper gastrointestinal gas	imatinib
14108	14108_007	39400004	Injury of liver	imatinib
14108	14108_007	116289008	Abdominal bloating	imatinib
14108	14108_008	0	0	0
14108	14108_009	0	0	0
14104	14104_001	0	0	0
14104	14104_002	0	0	0
14104	14104_003	0	0	0
14103	14103_001	0	0	0
14103	14103_002	0	0	0
14104	14104_004	0	0	0
14103	14103_003	0	0	0
14104	14104_005	0	0	0
14104	14104_006	0	0	0
14103	14103_004	0	0	0
14104	14104_007	0	0	0
14104	14104_008	0	0	0
14103	14103_005	0	0	0
14104	14104_009	0	0	0
14101	14101_001	0	0	0
14101	14101_002	0	0	0
14103	14103_006	40700009	Severe intellectual disability	sunitinib
14103	14103_006	62315008	Diarrhea	sunitinib
14103	14103_006	34095006	Dehydration	sunitinib
14103	14103_007	22253000	Pain	sunitinib
14103	14103_008	0	0	0
14103	14103_009	0	0	0
14106	14106_001	0	0	0
14103	14103_010	0	0	0
14103	14103_011	0	0	0
14103	14103_012	0	0	0
14103	14103_013	0	0	0
14103	14103_014	40700009	Severe intellectual disability	sunitinib
14103	14103_014	62315008	Diarrhea	sunitinib
14103	14103_014	84229001	Fatigue	sunitinib
14103	14103_014	79890006	Loss of appetite	sunitinib
14103	14103_015	0	0	0
14100	14100_001	0	0	0
14106	14106_002	0	0	0
14100	14100_002	0	0	0
14100	14100_003	0	0	0
14100	14100_004	0	0	0
14100	14100_005	0	0	0
14100	14100_006	0	0	0
14100	14100_007	0	0	0
14100	14100_008	0	0	0
14103	14103_016	0	0	0
14103	14103_017	0	0	0
14103	14103_018	0	0	0
14103	14103_019	80313002	Palpitations	nilotinib
14103	14103_020	0	0	0
14102	14102_001	0	0	0
14104	14104_010	0	0	0
14102	14102_002	0	0	0
14102	14102_003	0	0	0
14102	14102_004	0	0	0
14103	14103_021	0	0	0
14103	14103_022	0	0	0
14102	14102_005	0	0	0
8835	8835_001	0	0	0
14100	14100_009	0	0	0
14100	14100_010	0	0	0
14100	14100_011	0	0	0
14100	14100_012	0	0	0
14098	14098_001	0	0	0
14095	14095_001	0	0	0
14098	14098_002	0	0	0
8835	8835_002	0	0	0
14098	14098_003	0	0	0
14095	14095_002	0	0	0
14095	14095_003	0	0	0
14095	14095_004	0	0	0
8835	8835_003	0	0	0
8835	8835_004	0	0	0
14092	14092_001	0	0	0
14096	14096_001	0	0	0
14096	14096_002	0	0	0
14092	14092_002	0	0	0
14096	14096_003	0	0	0
14097	14097_001	297142003	Foot swelling	sunitinib
14097	14097_001	161873000	Heavy legs	sunitinib
14096	14096_004	0	0	0
14096	14096_005	0	0	0
14096	14096_006	0	0	0
14096	14096_007	0	0	0
14095	14095_005	0	0	0
14095	14095_006	0	0	0
13996	13996_001	0	0	0
13996	13996_002	0	0	0
13996	13996_003	0	0	0
13996	13996_004	0	0	0
13996	13996_005	0	0	0
13996	13996_006	0	0	0
13996	13996_007	16331000	Heartburn	imatinib
14057	14057_001	0	0	0
14057	14057_002	0	0	0
14057	14057_003	0	0	0
14057	14057_004	0	0	0
14057	14057_005	0	0	0
14057	14057_006	0	0	0
14071	14071_001	0	0	0
14088	14088_001	0	0	0
14088	14088_002	0	0	0
14084	14084_001	0	0	0
14087	14087_001	0	0	0
14084	14084_002	0	0	0
14084	14084_003	0	0	0
14084	14084_004	0	0	0
14071	14071_002	0	0	0
14071	14071_003	0	0	0
14086	14086_001	0	0	0
14073	14073_001	0	0	0
14073	14073_002	0	0	0
14073	14073_003	0	0	0
14073	14073_004	0	0	0
14073	14073_005	0	0	0
14073	14073_006	0	0	0
14073	14073_007	0	0	0
14086	14086_002	0	0	0
14084	14084_005	0	0	0
14084	14084_006	0	0	0
14084	14084_007	0	0	0
14085	14085_001	0	0	0
14073	14073_008	0	0	0
14073	14073_009	0	0	0
14073	14073_010	0	0	0
14073	14073_011	0	0	0
14081	14081_001	0	0	0
14077	14077_001	0	0	0
14077	14077_002	0	0	0
14077	14077_003	0	0	0
14073	14073_012	0	0	0
14073	14073_013	0	0	0
14073	14073_014	0	0	0
14073	14073_015	0	0	0
14077	14077_004	0	0	0
14070	14070_001	0	0	0
14070	14070_002	0	0	0
14070	14070_003	0	0	0
14070	14070_004	0	0	0
14070	14070_005	0	0	0
14070	14070_006	0	0	0
14073	14073_016	0	0	0
14057	14057_007	0	0	0
13996	13996_008	0	0	0
14071	14071_004	0	0	0
14070	14070_007	0	0	0
13996	13996_009	0	0	0
14060	14060_001	0	0	0
14060	14060_002	0	0	0
14060	14060_003	422587007	Nausea	imatinib
14060	14060_003	84229001	Fatigue	imatinib
14060	14060_004	422587007	Nausea	imatinib
14060	14060_004	224960004	Tired	imatinib
14061	14061_001	0	0	0
14046	14046_001	0	0	0
14065	14065_001	0	0	0
14065	14065_002	0	0	0
14065	14065_003	0	0	0
14064	14064_001	0	0	0
14064	14064_002	0	0	0
14046	14046_002	0	0	0
14061	14061_002	0	0	0
14062	14062_001	0	0	0
14046	14046_003	0	0	0
14046	14046_004	0	0	0
14046	14046_005	0	0	0
14059	14059_001	0	0	0
14059	14059_002	0	0	0
14059	14059_003	0	0	0
14046	14046_006	0	0	0
14046	14046_007	0	0	0
14046	14046_008	0	0	0
14059	14059_004	0	0	0
14059	14059_005	0	0	0
14059	14059_006	0	0	0
14059	14059_007	0	0	0
14059	14059_008	0	0	0
14059	14059_009	0	0	0
14057	14057_008	0	0	0
14054	14054_001	0	0	0
14054	14054_002	0	0	0
14054	14054_003	0	0	0
14054	14054_004	0	0	0
14054	14054_005	0	0	0
14054	14054_006	0	0	0
14054	14054_007	0	0	0
14054	14054_008	0	0	0
14038	14038_001	0	0	0
14038	14038_002	0	0	0
14047	14047_001	0	0	0
14047	14047_002	0	0	0
14038	14038_003	0	0	0
14038	14038_004	0	0	0
14034	14034_001	0	0	0
14034	14034_002	0	0	0
14052	14052_001	0	0	0
14039	14039_001	0	0	0
14050	14050_001	0	0	0
14039	14039_002	0	0	0
14039	14039_003	0	0	0
14039	14039_004	0	0	0
14050	14050_002	0	0	0
14046	14046_009	0	0	0
14046	14046_010	0	0	0
14049	14049_001	0	0	0
14046	14046_011	0	0	0
14045	14045_001	49727002	Cough	imatinib
14045	14045_002	49727002	Cough	imatinib
14045	14045_003	0	0	0
14047	14047_003	0	0	0
14045	14045_004	0	0	0
14045	14045_005	0	0	0
14047	14047_004	0	0	0
14047	14047_005	0	0	0
14045	14045_006	49727002	Cough	imatinib
14045	14045_006	24184005	Elevated blood pressure	imatinib
14045	14045_007	49727002	Cough	imatinib
13981	13981_001	0	0	0
14045	14045_008	49727002	Cough	imatinib
14046	14046_012	0	0	0
14046	14046_013	0	0	0
14046	14046_014	0	0	0
13981	13981_002	0	0	0
14045	14045_009	0	0	0
13981	13981_003	0	0	0
14045	14045_010	0	0	0
13981	13981_004	0	0	0
14044	14044_001	0	0	0
14044	14044_002	0	0	0
14020	14020_001	0	0	0
14020	14020_002	0	0	0
14020	14020_003	0	0	0
14020	14020_004	0	0	0
14039	14039_005	422587007	Nausea	sunitinib
14020	14020_005	0	0	0
14020	14020_006	0	0	0
14020	14020_007	0	0	0
14034	14034_003	0	0	0
14020	14020_008	0	0	0
14020	14020_009	0	0	0
14035	14035_001	0	0	0
14035	14035_002	0	0	0
14035	14035_003	0	0	0
14035	14035_004	0	0	0
14036	14036_001	0	0	0
14037	14037_001	0	0	0
14020	14020_010	0	0	0
14037	14037_002	0	0	0
14039	14039_006	0	0	0
14038	14038_005	0	0	0
14037	14037_003	0	0	0
14020	14020_011	0	0	0
14036	14036_002	0	0	0
14036	14036_003	0	0	0
14020	14020_012	0	0	0
14020	14020_013	0	0	0
14035	14035_005	0	0	0
14035	14035_006	40917007	Clouded consciousness	
14034	14034_004	0	0	0
14030	14030_001	0	0	0
14030	14030_002	0	0	0
14010	14010_001	0	0	0
14010	14010_002	0	0	0
14010	14010_003	0	0	0
14030	14030_003	0	0	0
14010	14010_004	0	0	0
14010	14010_005	0	0	0
14010	14010_006	0	0	0
14010	14010_007	0	0	0
14010	14010_008	0	0	0
14010	14010_009	0	0	0
14010	14010_010	0	0	0
14027	14027_001	0	0	0
14028	14028_001	0	0	0
14028	14028_002	0	0	0
14028	14028_003	0	0	0
14028	14028_004	0	0	0
14028	14028_005	0	0	0
14028	14028_006	0	0	0
14025	14025_001	0	0	0
14025	14025_002	224960004	Tired	
14025	14025_003	0	0	0
14025	14025_004	0	0	0
14025	14025_005	0	0	0
14027	14027_002	0	0	0
14010	14010_011	0	0	0
14026	14026_001	0	0	0
14000	14000_001	24184005	Elevated blood pressure	sunitinib
14010	14010_012	0	0	0
14000	14000_002	47933007	Foot pain	sunitinib
14000	14000_002	86276007	Bleeding gums	sunitinib
14000	14000_002	38341003	Hypertensive disorder	sunitinib
14000	14000_003	129154003	Hematologic neoplasm	sunitinib
14000	14000_004	26079004	Tremor	sunitinib
14000	14000_004	22253000	Pain	sunitinib
14000	14000_004	386661006	Fever	sunitinib
14000	14000_004	40733004	Disorder due to infection	sunitinib
14000	14000_004	162143008	Pain in female genitalia	sunitinib
14019	14019_001	0	0	0
14000	14000_005	271811009	Face goes red	sunitinib
14000	14000_005	56317004	Alopecia	sunitinib
14000	14000_006	247566002	Hair color change	imatinib
14025	14025_006	0	0	0
14023	14023_001	0	0	0
14019	14019_002	0	0	0
14023	14023_002	0	0	0
14023	14023_003	0	0	0
14023	14023_004	0	0	0
14023	14023_005	0	0	0
14023	14023_006	0	0	0
14020	14020_014	0	0	0
14020	14020_015	0	0	0
14022	14022_001	0	0	0
14000	14000_007	56317004	Alopecia	sunitinib
14000	14000_007	84229001	Fatigue	sunitinib
14000	14000_007	87715008	Xerostomia	sunitinib
14000	14000_007	62315008	Diarrhea	sunitinib
14000	14000_007	30731004	Glossodynia	sunitinib
14000	14000_008	286378009	Difficulty talking	imatinib
14000	14000_008	59282003	Pulmonary embolism	imatinib
14010	14010_013	0	0	0
14020	14020_016	0	0	0
14010	14010_014	0	0	0
14010	14010_015	0	0	0
14010	14010_016	0	0	0
14010	14010_017	0	0	0
14019	14019_003	0	0	0
14010	14010_018	0	0	0
14018	14018_001	0	0	0
14018	14018_002	0	0	0
14018	14018_003	0	0	0
14018	14018_004	0	0	0
14018	14018_005	0	0	0
14012	14012_001	0	0	0
14012	14012_002	0	0	0
14017	14017_001	267038008	Edema	imatinib
14017	14017_002	0	0	0
14012	14012_003	0	0	0
14017	14017_003	0	0	0
14017	14017_004	0	0	0
14017	14017_005	0	0	0
14010	14010_019	0	0	0
14016	14016_001	0	0	0
14016	14016_002	0	0	0
14016	14016_003	0	0	0
14013	14013_001	0	0	0
14013	14013_002	0	0	0
14013	14013_003	0	0	0
14013	14013_004	0	0	0
14012	14012_004	0	0	0
14013	14013_005	0	0	0
14010	14010_020	0	0	0
14013	14013_006	0	0	0
14013	14013_007	0	0	0
14011	14011_001	0	0	0
14011	14011_002	0	0	0
14011	14011_003	0	0	0
14011	14011_004	0	0	0
14011	14011_005	0	0	0
14011	14011_006	0	0	0
14007	14007_001	0	0	0
14007	14007_002	0	0	0
14011	14011_007	0	0	0
14007	14007_003	0	0	0
14011	14011_008	0	0	0
14011	14011_009	398032003	Loose stool	imatinib
14004	14004_001	0	0	0
14007	14007_004	0	0	0
14004	14004_002	0	0	0
14007	14007_005	0	0	0
14011	14011_010	0	0	0
14010	14010_021	0	0	0
14000	14000_009	16269008	Neuralgia	imatinib
14000	14000_009	62315008	Diarrhea	imatinib
14000	14000_009	79890006	Loss of appetite	imatinib
14000	14000_009	47933007	Foot pain	imatinib
14000	14000_009	403638003	Palmar-Plantar Erythrodysesthesia	imatinib
14000	14000_009	249903005	Difficulty standing up	imatinib
14007	14007_006	0	0	0
14007	14007_007	0	0	0
14007	14007_008	0	0	0
14007	14007_009	0	0	0
14007	14007_010	84229001	Fatigue	imatinib
14007	14007_010	449918009	Cramp in lower leg	imatinib
14007	14007_010	65124004	Swelling	imatinib
14007	14007_010	56317004	Alopecia	imatinib
14000	14000_010	271811009	Face goes red	imatinib
14000	14000_010	56317004	Alopecia	imatinib
14007	14007_011	0	0	0
14008	14008_001	0	0	0
14008	14008_002	0	0	0
14008	14008_003	0	0	0
14008	14008_004	0	0	0
14008	14008_005	0	0	0
14008	14008_006	0	0	0
14007	14007_012	0	0	0
14000	14000_011	0	0	0
14005	14005_001	0	0	0
14000	14000_012	0	0	0
14004	14004_003	0	0	0
14004	14004_004	0	0	0
14004	14004_005	0	0	0
14004	14004_006	0	0	0
14003	14003_001	0	0	0
14003	14003_002	0	0	0
14003	14003_003	0	0	0
13998	13998_001	0	0	0
13998	13998_002	0	0	0
13980	13980_001	0	0	0
13980	13980_002	0	0	0
13980	13980_003	0	0	0
13980	13980_004	0	0	0
13980	13980_005	0	0	0
13980	13980_006	0	0	0
13980	13980_007	0	0	0
13980	13980_008	0	0	0
13980	13980_009	0	0	0
13980	13980_010	0	0	0
13980	13980_011	0	0	0
13980	13980_012	0	0	0
13989	13989_001	421961002	Hypersensitivity reaction	imatinib
13989	13989_001	278528006	Facial swelling	imatinib
13989	13989_002	0	0	0
13989	13989_003	126485001	Urticaria	imatinib
13989	13989_003	278528006	Facial swelling	imatinib
13989	13989_003	399326009	Malignant tumor of urinary bladder	imatinib
13989	13989_004	0	0	0
13989	13989_005	0	0	0
13989	13989_006	0	0	0
13989	13989_007	0	0	0
13989	13989_008	0	0	0
13980	13980_013	0	0	0
13999	13999_001	0	0	0
13996	13996_010	0	0	0
13999	13999_002	0	0	0
13998	13998_003	0	0	0
13998	13998_004	0	0	0
13998	13998_005	0	0	0
13998	13998_006	0	0	0
13997	13997_001	0	0	0
13996	13996_011	0	0	0
13996	13996_012	0	0	0
13989	13989_009	0	0	0
13989	13989_010	0	0	0
13989	13989_011	0	0	0
13993	13993_001	0	0	0
13995	13995_001	0	0	0
13995	13995_002	0	0	0
13989	13989_012	0	0	0
13989	13989_013	0	0	0
13995	13995_003	0	0	0
13995	13995_004	0	0	0
13993	13993_002	0	0	0
13993	13993_003	0	0	0
13993	13993_004	0	0	0
13993	13993_005	0	0	0
13993	13993_006	0	0	0
13993	13993_007	0	0	0
13990	13990_001	0	0	0
13989	13989_014	0	0	0
13989	13989_015	0	0	0
13989	13989_016	0	0	0
13989	13989_017	0	0	0
13989	13989_018	0	0	0
13988	13988_001	0	0	0
13988	13988_002	0	0	0
13988	13988_003	0	0	0
13988	13988_004	0	0	0
13988	13988_005	0	0	0
13988	13988_006	0	0	0
13988	13988_007	0	0	0
13988	13988_008	0	0	0
13987	13987_001	102616008	Painful mouth	sunitinib
13987	13987_002	0	0	0
13986	13986_001	0	0	0
13986	13986_002	56317004	Alopecia	sorafenib
13986	13986_003	56317004	Alopecia	imatinib
13986	13986_004	0	0	0
13986	13986_005	56317004	Alopecia	imatinib
13986	13986_006	56317004	Alopecia	imatinib
13986	13986_006	65124004	Swelling	imatinib
13981	13981_005	0	0	0
13985	13985_001	0	0	0
13985	13985_002	0	0	0
13985	13985_003	0	0	0
13981	13981_006	0	0	0
13985	13985_004	0	0	0
13982	13982_001	40733004	Disorder due to infection	sunitinib
13981	13981_007	0	0	0
13982	13982_002	0	0	0
13982	13982_003	0	0	0
13982	13982_004	0	0	0
13980	13980_014	22253000	Pain	imatinib
13980	13980_015	449918009	Cramp in lower leg	imatinib
13981	13981_008	0	0	0
13981	13981_009	0	0	0
13980	13980_016	0	0	0
13979	13979_001	0	0	0
13979	13979_002	0	0	0
13976	13976_001	0	0	0
13979	13979_003	0	0	0
13980	13980_017	0	0	0
13980	13980_018	0	0	0
13980	13980_019	0	0	0
13980	13980_020	0	0	0
13980	13980_021	0	0	0
13980	13980_022	0	0	0
13980	13980_023	0	0	0
13979	13979_004	0	0	0
13979	13979_005	0	0	0
13977	13977_001	0	0	0
13977	13977_002	0	0	0
13977	13977_003	0	0	0
13976	13976_002	0	0	0
13976	13976_003	0	0	0
13976	13976_004	0	0	0
13976	13976_005	0	0	0
13972	13972_001	0	0	0
13972	13972_002	0	0	0
13972	13972_003	0	0	0
13967	13967_001	0	0	0
13967	13967_002	0	0	0
13967	13967_003	0	0	0
13967	13967_004	0	0	0
13967	13967_005	0	0	0
13967	13967_006	0	0	0
13967	13967_007	0	0	0
13971	13971_001	0	0	0
13971	13971_002	0	0	0
13971	13971_003	0	0	0
13968	13968_001	0	0	0
13968	13968_002	0	0	0
13968	13968_003	0	0	0
13968	13968_004	0	0	0
13968	13968_005	0	0	0
13968	13968_006	0	0	0
13968	13968_007	0	0	0
13968	13968_008	0	0	0
13969	13969_001	0	0	0
13969	13969_002	0	0	0
13969	13969_003	0	0	0
13969	13969_004	0	0	0
13969	13969_005	0	0	0
13944	13944_001	422587007	Nausea	imatinib
13968	13968_009	0	0	0
13944	13944_002	14760008	Constipation	imatinib
13944	13944_002	224960004	Tired	imatinib
13944	13944_002	422587007	Nausea	imatinib
13944	13944_003	0	0	0
13969	13969_006	0	0	0
13969	13969_007	0	0	0
13969	13969_008	0	0	0
13969	13969_009	0	0	0
13969	13969_010	0	0	0
13741	13741_001	0	0	0
13968	13968_010	0	0	0
13944	13944_004	84229001	Fatigue	imatinib
13944	13944_004	422587007	Nausea	imatinib
13944	13944_004	224960004	Tired	imatinib
13944	13944_004	449918009	Cramp in lower leg	imatinib
13968	13968_011	0	0	0
13944	13944_005	14760008	Constipation	imatinib
13959	13959_001	0	0	0
13741	13741_002	0	0	0
13967	13967_008	0	0	0
13741	13741_003	0	0	0
13959	13959_002	0	0	0
13944	13944_006	0	0	0
13959	13959_003	0	0	0
13959	13959_004	0	0	0
13959	13959_005	0	0	0
13959	13959_006	0	0	0
13959	13959_007	0	0	0
13944	13944_007	0	0	0
13959	13959_008	0	0	0
13944	13944_008	0	0	0
13944	13944_009	0	0	0
13944	13944_010	0	0	0
13959	13959_009	0	0	0
13959	13959_010	0	0	0
13959	13959_011	0	0	0
13959	13959_012	0	0	0
13959	13959_013	0	0	0
13959	13959_014	0	0	0
13959	13959_015	0	0	0
13959	13959_016	0	0	0
13959	13959_017	0	0	0
13959	13959_018	0	0	0
13959	13959_019	0	0	0
13959	13959_020	0	0	0
13959	13959_021	0	0	0
13959	13959_022	0	0	0
13959	13959_023	0	0	0
13960	13960_001	0	0	0
13951	13951_001	0	0	0
13960	13960_002	0	0	0
13960	13960_003	0	0	0
13951	13951_002	0	0	0
13960	13960_004	0	0	0
13951	13951_003	0	0	0
13951	13951_004	0	0	0
13951	13951_005	0	0	0
13960	13960_005	49563000	Periorbital edema	imatinib
13960	13960_006	0	0	0
13944	13944_011	0	0	0
13944	13944_012	0	0	0
13964	13964_001	0	0	0
13960	13960_007	0	0	0
13960	13960_008	0	0	0
13960	13960_009	0	0	0
13960	13960_010	0	0	0
13960	13960_011	0	0	0
13960	13960_012	0	0	0
13960	13960_013	0	0	0
13951	13951_006	0	0	0
13906	13906_001	0	0	0
